EAN;Descripción;Provincia;Precio
7790070411730;Arroz Integral Gallo 1 Kg;San Juan;183,58
7790070412126;Arroz Largo Fino sin TACC Máximo 1 kG;San Juan;122,29
7790070412171;Arroz Largo Fino 00000 sin TACC Máximo 500 Gr;San Juan;71,93
7790070508805;Mate Cocido Saquitos Nobleza Gaucha 25un;San Juan;78,28
7790070031549;Milanesas de Soja Lucchetti 4 Un 290 Gr;San Juan;181,19
7790070031808;Milanesas de Soja Flowpack Granja del Sol 330 Gr;San Juan;222,85
7790070411488;Pan Rallado Preferido 500 Gr;San Juan;101,21
7790070411495;Pan Rallado Preferido 1 Kg;San Juan;182,18
7790070411518;Rebozador Horno Preferido 500 Gr;San Juan;146,35
EAN;Descripción;Provincia;Precio
7790070411549;Rebozador con Harina Pan Preferido 500 Gr;San Juan;103,57
7790070411556;Rebozador con Harina Preferido 1 Kg;San Juan;182,06
7622300724245;Fideos Tirabuzon Terrabusi 500gr;San Juan;64,69
7622300724368;Fideos Tallarin Terrabusi 500gr;San Juan;64,69
7622300724542;Fideos Spaghetti al Huevo Don Felipe 500 Gr;San Juan;97,58
7790070318299;Fideos Tallarin Lucchetti 500 Gr;San Juan;69,68
7790070507990;Premezclas Chipa Lucchetti 400gr;San Juan;290,31
7790070032669;Acelga Congelada Granja Del Sol 500 Gr;San Juan;268,09
7790070035103;Brócoli Lucchetti 300 Gr;San Juan;197,26
7790070231253;Aceto Balsámico Cocinero Reducción 250 Cc;San Juan;287,96
7790070228253;Salsa de Soja Reducida en Sodio Cocinero 500 Ml;San Juan;390,80
7790070419163;Exquisita Helado Vainilla 6x15x52g;San Juan;69,95
7790070509109;Nobleza Gaucha Suave x500g SIN TACC;San Juan;211,00
7790070509116;Nobleza Gaucha Suave x1kg SIN TACC;San Juan;400,90
7790070342010;Favorita Spaghetti Hierro 20x500g;San Juan;63,30
7790070342027;Favorita Tallarin Hierro 20x500g;San Juan;63,30
7790070342034;Favorita Tirabuzón Hierro 15x500g;San Juan;63,30
7790070035141;Lucchetti Acelga 450g;San Juan;242,65
7790070035080;Espinaca Lucchetti 400 Gr;San Juan;214,87
7790070031587;Suprema de Pollo de Espinaca y Queso Granja del Sol 400 Gr;San Juan;445,87
7790070507327;Favorita Leudante con Hierro;San Juan;105,50
7790070419125;Exquisita Helado Chocolate 6x15x55g;San Juan;69,95
7790070508553;Salus Limon y menta;San Juan;298,99
7790070508546;Salus Hierbas Serranas;San Juan;298,99
7790070417282;Favorita Bizcochuelo Vainilla 12X450G.;San Juan;158,25
7790070417299;Favorita Bizcochuelo Chocolate 12X450G.;San Juan;168,91
7790070342041;Favorita Mostachol Hierro 15x500g;San Juan;63,30
7790070342058;Favorita Codito Hierro 15x500g;San Juan;63,30
7790070342065;Favorita Dedalito Hierro 15x500g;San Juan;63,30
7790070320940;Fajitas Lucchetti 280 g;San Juan;200,45
7790070621542;Favorita tapas de empanadas VIT x12 x 300g hojaldre;San Juan;110,78
7790070621535;Favorita tapas de empanadas VIT x12 x 300g criolla;San Juan;110,78
7790070621566;Favorita Pascualina hojaldre VIT x 400g;San Juan;121,33
7790070621559;Favorita Pascualina criolla VIT x 400g;San Juan;121,33
7790070035509;Formitas de Pollo Lucchetti 350 Gr;San Juan;302,65
7790070321855;Fideos Tirabuzón sin TACC Matarazzo 500 Gr;San Juan;271,58
7790070321862;Fideos Penne Rigate Mix Legumbres Matarazzo 500 Gr;San Juan;277,23
7790236000570;Raviolitos 4 Quesos La Salteña 300 Gr;San Juan;151,73
7790070936639;Café Instantáneo Fuerte Richmond Frasco 150 Gr;San Juan;443,10
7790070411716;Arroz Gallo Oro 1 Kg;San Juan;167,86
7790070411808;Arroz Parbolizado Lucchetti 1 Kg;San Juan;145,54
7790070936479;Café Instantáneo Selección Arlistan 170 Gr;San Juan;406,43
7790070507099;Yerba Mate con Palo Ecopack Cruz de Malta 500 Gr;San Juan;237,03
7790070318640;Fideos Spaghetti Matarazzo 500 Gr;San Juan;84,10
7790236001270;Tapas Pascualina Criolla La Salteña 2 Un 400 Gr;San Juan;98,26
7790070321312;Fideos Tallarín Don Felipe 500 Gr;San Juan;79,13
7790070321329;Fideos Spaghetti Don Felipe 500 Gr;San Juan;79,13
7790070321336;Don Felipe By Terrabusi Tirabuzón 15x500 g;San Juan;79,13
7790070321343;Fideos Mostacholes Don Felipe 500 Gr;San Juan;79,13
7790070318329;Fideos Tirabuzones Lucchetti 500 Gr;San Juan;69,68
77905321;Don Felipe Tallarín 20x500g;San Juan;115,00
7794600009251;Fideos Mostacholes Rayados Don Felipe 500 Gr;San Juan;115,00
7794600000333;Fideos Tirabuzones al Huevo Don Felipe 500 Gr;San Juan;115,00
7798090852632;Vino Blanco Chardonnay Aime 750 Ml;San Juan;423,21
7798090852502;Vino Blanco Dulce Natural Aime 750 Cc;San Juan;423,21
7798090852649;Vino Rose Aime 750 Ml;San Juan;423,21
7798090852533;Vino Tinto Malbec Aimé 750 Cc;San Juan;423,21
7798090852526;Vino Tinto Cabernet Sauvignion Aimé 750 Cc;San Juan;423,21
7798090852519;Vino Red Blend Aimé 750 Cc;San Juan;423,21
7790070509123;Chamigo x 500 SIN TACC;San Juan;189,90
7790070413574;Favorita Pan Rallado 20x450g;San Juan;89,68
7790070413581;Favorita Pan Rallado 12x900g;San Juan;163,53
7790070413598;Favorita Rebozador x450g;San Juan;89,68
7790070413604;Favorita Rebozador x 900g;San Juan;163,53
7790060009329;Aceite de Oliva Comestible Cocinero 500 Ml;San Juan;385,95
7790070411860;Arroz Largo Fino Gallo 1000gr;San Juan;112,95
7790070506917;Harina 000 con Vitamina B6 y B12 Blancaflor 1 Kg;San Juan;65,94
7790070318992;Canale Spaguetti x 500 grs;San Juan;50,11
7500435168656;Pañales Descartables Descartables Supersec Talle G Pampers 22 un;San Juan;444,03
7500435168663;Pañales Descartables Descartables Supersec Talle M Pampers 26 un;San Juan;444,03
7500435168670;Pañales Descartables Descartables Supersec Talle P Pampers 30 un;San Juan;486,96
7500435168649;Pañales Descartables Descartables Supersec Talle XG Pampers 18 un;San Juan;444,03
7500435168632;Pañales Descartables Descartables Supersec Talle XXG Pampers 16 un;San Juan;444,03
7500435004718;Jabón Líquido para Ropa Botella Ace 800 ml;San Juan;205,64
7500435156318;Jabón Líquido para Ropa Para Ropa con Downy Doypack Ace 800 ml;San Juan;171,16
7500435200189;Jabón Líquido para Ropa Para Ropa con Downy Doypack Ace 800 ml;San Juan;171,16
7500435139861;Jabón Líquido para Ropa Para Ropa Doypack Ace 1400 ml;San Juan;279,79
7500435183918;Lavavajillas Aloe Magistral 300 cc;San Juan;164,99
7500435183925;Lavavajillas Aloe Magistral 500 cc;San Juan;274,99
7500435012515;Acondicionador Cuidado Clásico Pantene 400 ml;San Juan;351,34
7500435168229;Acondicionador Cuidado Clásico Pantene 400 ml;San Juan;351,34
3014260275143;Cartuchos Mach 3 Turbo Gillette 2 un;San Juan;494,79
EAN;Descripción;Provincia;Precio
3014260802189;Cepillo Dental Complete Base Oral-B 1 un;San Juan;135,06
7500435122764;Crema Dental Complete Menta Fresh Oral-B 70 un;San Juan;143,19
7702018316687;Máquina Para Afeitar Minora Plus Fg Gillette 5 un;San Juan;203,03
7702018983872;Máquina Para Afeitar Prestobarba 3 Cool Gillette 2 un;San Juan;291,50
7506339363883;Pasta Dental 123 Mint Oral B 70 gr;San Juan;106,48
7500435191838;Repuesto Máquina de Afeitar Venus Breeze Gillette 2 un;San Juan;682,13
7500435012669;Shampoo 2 En 1 - Con Acondicionador Pantene 400 ml;San Juan;351,34
7500435171991;Shampoo 2 En 1 - Con Acondicionador Pantene 400 ml;San Juan;351,34
7500435012539;Shampoo 2 en 1 Cuidado Clásico Max Pro V Pantene 200 ml;San Juan;234,99
7500435171984;Shampoo 2 en 1 Cuidado Clásico Max Pro V Pantene 200 ml;San Juan;234,99
7500435012485;Shampoo Cuidado Clásico Pantene 400 ml;San Juan;351,34
7500435172127;Shampoo Cuidado Clásico Pantene 400 ml;San Juan;351,34
7500435012478;Shampoo Cuidado Clásico Max Pro V Pantene 200 ml;San Juan;211,50
7500435172004;Shampoo Cuidado Clásico Max Pro V Pantene 200 ml;San Juan;211,50
7500435176262;Shampoo Fuerza Recon. Max ProV Miracles Pantene 200 ml;San Juan;262,51
7500435168465;Shampoo Fuerza Recon. Max ProV Miracles Pantene 200 ml;San Juan;262,51
7500435193146;Toallas Higiénicas p/Menstruantes Plus Seca con Alas Always 8 un;San Juan;156,35
7500435160674;Máquina Para Afeitar Prestobarba Azul Gillette 5 un;San Juan;348,10
7500435169615;Máquina Para Afeitar Prestobarba Rosa Gillette 3 un;San Juan;231,30
7500435170949;Cepillo Dental OB Complete Base Black Oral B 2 un;San Juan;374,99
7500435183895;Lavavajilla Manzana Magistral 500 ml;San Juan;250,16
7500435176194;Acondicionador Fuerza Recon. Max ProV Miracles Pantene 200 ml;San Juan;290,60
7500435168281;Acondicionador Fuerza Recon. Max ProV Miracles Pantene 200 ml;San Juan;290,60
7500435193078;Toallas Higiénicas p/Menstruantes Triple Prot. Suave Always 8 un;San Juan;186,55
3014260273903;Espuma de Afeitar Espuma de Afeitar Regular en Aerosol Foamy 322 Ml Gillette 1 un;San Juan;273,37
7500435188913;Pañales Descartables Pañal Talle Recién Nacido Confort Sec Ultra Pampers 20 Un Pampers 20 un;San Juan;500,00
7790154000829;Vino Tinto Vin Up 1 Lt;San Juan;116,12
7790154000836;Vino Blanco Vin Up 1 Lt;San Juan;120,02
7790154008368;Jugo de Manzana Del Valle 200 Ml;San Juan;47,48
7790154008375;Jugo de Naranja Del Valle 200 Ml;San Juan;47,48
7790154008351;Jugo Multifruta Del Valle 200 Ml;San Juan;47,48
7790154008344;Jugo Durazno Del Valle 200 Ml;San Juan;47,48
7790154008337;Jugo Manzana Del Valle 200 Ml;San Juan;47,48
7790154008320;Jugo Manzana Del Valle 1 L;San Juan;158,25
7790154008382;Jugo Lima Del Valle 1 L;San Juan;158,25
7791120098246;Arroz No Se Pasa Apóstoles 1kg;San Juan;106,19
7791120031557;Arroz Largo Fino 00000 Molinos Ala 1 Kg;San Juan;70,93
7791120031656;Arroz Largo Fino Apóstoles 1kg;San Juan;90,31
7791120099816;Arroz Largo Fino Molinos Ala 1 Kg;San Juan;127,19
7791120100208;Arroz Largo Fino Apóstoles 500gr;San Juan;58,10
7791120100215;Arroz No Se Pasa Ni Se Pega Apóstoles 500gr;San Juan;64,88
7791120098857;Tostada De Arroz Sin Tacc Apóstoles 150gr;San Juan;100,65
7798338290103;Leche Larga Vida Entera Uht Apóstoles 1lt;San Juan;85,72
7798338290110;Leche Larga Vida Parcialmente Descremada Uht Apóstoles 1lt;San Juan;85,72
7798338290295;Leche Larga Vida Deslactosada Apóstoles 1lt;San Juan;95,71
7798338290868;Apóstoles Descremada 0% grasa;San Juan;84,40
7790360720382;Paté de Foie Swift Lata 90 Gr;San Juan;64,17
7790360000132;Salchichas Swift 6 Un 225 Gr;San Juan;125,53
7790360970053;Salchichas Junior 190 Gr Swift 6un;San Juan;91,87
7790360026590;Hamburguesa Clásica Swift 12un;San Juan;964,65
7790360966841;Medallones De Carne 276 Gr Swift 4un;San Juan;178,59
7790360972149;Hamburguesa Kids 276 Gr Swift 4un;San Juan;291,43
7790360965127;Pate de Foi La Blanca 90 Gr;San Juan;71,74
7790360965714;Paté de Foi Tipo Provenzal Swift 85 Gr;San Juan;121,01
7790360965707;Paté Jamón Ahumado Swift 85 Gr;San Juan;132,93
7790360968548;Medallones De Carne Swift 828 Gr;San Juan;722,68
7790310984109;Papas Fritas Clásicas Lisas Pehuamar 80gr;San Juan;149,80
7790310983515;Papas Fritas Clásicas Lisas Pehuamar 145gr;San Juan;146,28
7790310984123;Papas Fritas Clásicas Lisas Pehuamar 245gr;San Juan;311,04
7790310983928;Maní Pelado Pehuamar 110 Gr;San Juan;121,39
7790310984307;Palitos Salados Pep 120 Gr;San Juan;159,72
7790310983362;Palitos Salados Clásicos Pehuamar 190gr;San Juan;152,80
7790310984352;Palitos Salados Clásicos Pehuamar 90gr;San Juan;114,44
7790310984338;Chizitos Maicitos Pehuamar 125gr;San Juan;196,34
7790310984918;Chizitos tipo Caracolito Pehuamar 110gr;San Juan;149,47
7790310984925;Chizitos tipo Caracolito Pehuamar 205gr;San Juan;249,07
7790310984437;Mini Tosaditas sabor Queso Twistos 100 Gr;San Juan;143,99
7790787004485;Yogur con frutas Entero Frutilla Ilolay 150 gr;San Juan;69,11
7790787004492;Yogur con frutas Entero Durazno Ilolay 150 gr;San Juan;69,11
7790787004744;Yogur con frutas Descremado Frutilla Ilolay 150 gr;San Juan;69,11
7790787004997;Yogur con frutas Descremado Durazno Ilolay 150 gr;San Juan;69,11
7790787006496;Dulce de Leche Clásico Maru Botana 400 gr;San Juan;129,39
7790787002580;Leche Larga Vida Entera Record 1 lt;San Juan;88,62
7790787085712;Leche Larga Vida Descremada Record 1 lt;San Juan;88,62
7790787004317;Yogur Batido Entero Frutilla Ilolay 120 gr;San Juan;45,10
7790787004355;Yogur Batido Entero Vainilla Ilolay 120 gr;San Juan;45,10
7790787004461;Yogur Batido Descremado Frutilla Ilolay 120 gr;San Juan;45,10
7790787004478;Yogur Batido Descremado Vainilla Ilolay 120 gr;San Juan;45,10
7793940305009;Leche Fresca Entera Tenor Graso 3% Armonía 1lt;San Juan;64,52
7790742330703;Leche Armonía Ultra Parcialmente Descremada 2% Sachet 1 L;San Juan;64,52
7793940306006;Leche Armonía Ultra Parcialmente Descremada 1% Sachet 1 L;San Juan;64,52
7790742357007;Leche Entera Clásica Larga Vida Cartón La Serenísima 1 Lt;San Juan;115,51
EAN;Descripción;Provincia;Precio
7790742357403;Leche Parcialmente Descremada Larga Vida Tenor Graso 2 % La Serenísima 1 Lt;San Juan;119,03
7790742362100;Leche Descremada Uat La Serenisima 1 Lt;San Juan;82,48
7790742436108;Leche en Polvo Entera La Serenisima 200g;San Juan;194,78
7790742436405;Leche en Polvo Descremada Fortificada La Serenísima 400 Gr;San Juan;359,46
7790742770301;Crema para cocinar La Serenisima 200 cc;San Juan;137,07
7790742771506;Crema de Leche La Serenísima 520 Ml;San Juan;312,29
7790742067005;Dulce de Leche Repostero La Serenísima 400 Gr;San Juan;130,13
7790742625205;Dulce de Leche Estilo Colonial La Serenísima 400 Gr;San Juan;181,38
7790742625304;Dulce de Leche Clásico La Serenísima 400 Gr;San Juan;157,67
7793940052002;Manteca Extra La Serenísima 100 Gr;San Juan;79,28
7793940054006;Manteca La Serenísima 200 Gr;San Juan;122,99
7790742102805;Ricotta Entera Garcia 500 Gr;San Juan;221,35
7790742336200;Leche Parcialmente Descremada 2% Brick Armonia 1 Lt;San Juan;89,68
7793940361005;Leche Descremada Fortificada Uat Armonia 1% 1 Lt;San Juan;89,68
7790742330109;Crema De Leche Para Cocinar Tenor Graso 20% Armonía 200cc;San Juan;100,87
7790742437600;Leche en Polvo Modificada con Vitaminas Armonía 400 grs;San Juan;376,81
7790742437501;Leche en Polvo Modificada con Vitaminas Armonía 800 grs;San Juan;708,82
7790742669001;Manteca Untable a base de Crema y Ac. Armonía 200 Gr;San Juan;194,12
7790742329103;Queso Rallado Armonía 120 Gr;San Juan;195,18
7790742332011;láctea Bebida Armonía 900cc Vainilla;San Juan;126,60
7790742332028;láctea Bebida Armonía 900cc Frutilla;San Juan;126,60
7792798007424;Cerveza Retornable Quilmes Bajo Cero 1 lt;San Juan;118,93
7792798007219;Cerveza Retornable Quilmes Bajo Cero 970 cc;San Juan;118,93
7792798000395;Cerveza Porrón Retornable Brahma 340 cc;San Juan;47,19
7792798003778;Cerveza Porrón Retornable Budweiser 340 cc;San Juan;54,46
7792798011087;Cerveza Porrón Retornable Quilmes Clásica 340 cc;San Juan;48,87
7792798007547;Cerveza Long Neck Quilmes Clásica 340 cc;San Juan;48,87
7792798005871;Cerveza Rubia en Lata Brahma 353 cc;San Juan;78,81
7792798011018;Cerveza Rubia en Lata Quilmes Clásica 354 cc;San Juan;62,67
7791813421153;Gaseosa Naranja Mirinda 1.5 lt;San Juan;80,82
7791813777045;Gaseosa Lima Limón 7up 1.5 lt;San Juan;120,95
7791813420057;Gaseosa Cola Pepsi 500 cc;San Juan;72,19
7791813421238;Gaseosa Lima Limón H2oh! 1500 cc;San Juan;123,45
7791813113102;Bebida Isotónica Cool bue Gatorade 300 cc;San Juan;71,90
7791813113300;Bebida Isotónica Frutas tropicales Gatorade 300 cc;San Juan;71,90
7791813080022;Gaseosa Pomelo Paso de los toros 500 cc;San Juan;69,83
7791813421603;Agua Saborizada Citrus con Gas H2oh! 1.5 lt;San Juan;111,23
7791813421917;Agua Saborizada Limoneto con Gas H2oh! 1.5 lt;San Juan;111,14
7791813420583;Gaseosa Lima Limón Free 7up 500 cc;San Juan;67,79
7791813421351;Gaseosa Cola Light Pepsi 1.5 lt;San Juan;138,74
7791813423386;Gaseosa Pomelo Regular Paso de los Toros 2.25 lt;San Juan;175,93
7791813421580;Gaseosa Lima Limón Free 7up 1500 cc;San Juan;153,38
7792798010486;Cerveza Porrón Retornable Quilmes 0.0% 340 cc;San Juan;48,85
7792798007738;Cerveza Botella Retornable Quilmes 1890 1 lt;San Juan;163,32
7792798001255;Cerveza Porrón Retornable Quilmes Stout 340 cc;San Juan;55,28
7792798002153;Cerveza Porrón Retornable Andes Origen Roja 340 cc;San Juan;78,16
7791813555049;Gaseosa Cola Pepsi 1.5 lt;San Juan;142,43
7790199603467;Fideos Spaghetti De Sémola De Trigo Candeal Morixe 500gr;San Juan;71,24
7790199603474;Fideos Tallarin De Sémola De Trigo Candeal Morixe 500gr;San Juan;71,24
7790199603481;Fideos Tirabuzon De Sémola De Trigo Candeal Morixe 500gr;San Juan;71,24
7790199603504;Fideos Mostachol De Sémola De Trigo Candeal Morixe 500gr;San Juan;71,24
7790199603511;Fideos Penne Rigate De Sémola De Trigo Candeal Morixe 500gr;San Juan;71,24
7790199604075;Harina 3/0 Morixe Fortivac 1kg;San Juan;62,00
7790199604082;Harina 4/0 Morixe Fortivac 1kg;San Juan;81,12
7790199604099;Harina Leudante Morixe Fortivac 1kg;San Juan;93,60
7790199603856;Harina de Trigo Integral Morixe 1 Kg;San Juan;108,76
7790199602927;Pan Rallado Morixe 10 Un 1 Kg;San Juan;165,97
7790199602941;Rebozador Morixe 10 Un 1 Kg;San Juan;165,97
7790199603320;Avena Instantanea Morixe 300 Gr;San Juan;136,89
7790199603306;Avena Tradicional Morixe 300 Gr;San Juan;136,89
7790315000149;Agua de Mesa Sin Gas Villa del Sur 1.65 lt;San Juan;87,23
7790315058706;Agua Mineral Sin Gas Bajo Sodio Ser 1.5 lt;San Juan;67,44
7798062541397;Agua Mineral Sin Gas en Bidón Villa del Sur 6.25 lt;San Juan;236,38
7798062542073;Agua Saborizada Citrus con Gas Ser 1.5 lt;San Juan;123,71
7798062545470;Agua Mineral Sin Gas Ser 2250 cc;San Juan;83,97
7798062543919;Agua Saborizada Manzana Brio 1.5 lt;San Juan;57,09
7798062543926;Agua Saborizada Naranja Brio 1.5 lt;San Juan;57,08
7798062543933;Agua Saborizada Pomelo Brio 1.5 lt;San Juan;60,51
7798062542097;Gaseosa Citrus Ser 500 cc;San Juan;60,70
7798062540819;Gaseosa Citrus Ser 2250 cc;San Juan;171,81
7798062542004;Gaseosa Limón Ser 500 cc;San Juan;63,62
7798062541946;Gaseosa Limón Ser 2250 cc;San Juan;180,75
7791337000698;Postrecito Dulce de Leche Serenito 100 gr;San Juan;60,17
7791337603325;Yogur Bebible Descremado Frutilla La Serenísima 900 gr;San Juan;127,71
7791337603318;Yogur Bebible Descremado Vainilla La Serenísima 900 gr;San Juan;127,48
7791337003569;Yogur Cremoso Descremado Frutilla La Serenísima 120 gr;San Juan;47,53
7791337004160;Yogur Cremoso Entero Con Cereales Yogurísimo 166 gr;San Juan;134,86
7791337004139;Yogur Cremoso Entero Natural Yogurísimo 190 gr;San Juan;113,52
7791337004061;Yogur Firme Descremado Frutilla Ser 190 gr;San Juan;111,14
7791337003620;Queso Untable Fortificado con Vitaminas Libre de Gluten Apto Celíaco Light Casancrem 200 gr;San Juan;183,92
7791337004450;Yogur Bebible Sachet Sabor Frutilla García 900 ml;San Juan;95,57
7791337004467;Yogur Bebible Sachet Sabor Vainilla García 900 ml;San Juan;95,57
EAN;Descripción;Provincia;Precio
7791337003613;Queso Crema Clásico Casancream 200 gr;San Juan;183,92
7791337060500;Yogur Danonino Yogur formula infantil bebible Danonino 100 gr;San Juan;103,23
7791337004481;Yogur Intantil Sabor Vainilla Garcia 140 gr;San Juan;108,24
7791337004511;Queso Crema Formato Familiar Garcia 290 gr;San Juan;179,35
7791337003323;Yogur Bebible Entero con Probióticos Bebible Yogurisimo 185 gr;San Juan;128,16
7791337603219;Yogur LS Clásico batido entero 120 g;San Juan;44,84
7791337004474;Yogur Garcia preformado sabor frutilla 140g;San Juan;121,39
7791337002272;Yogur Ser c/ Colchon Frut y Cereal 158gr;San Juan;127,19
7795323002123;Leche Infantil 2 La Serenísima Baby 200 ml;San Juan;62,76
7795323773504;Leche Infantil 4 La Serenísima Baby 200 ml;San Juan;61,61
7792799000073;Agua Mineral con Gas Eco de Los Andes 1.5 Lt;San Juan;71,30
7792931001050;Agua Mineralizada con Gas Glaciar 1.5 Lt;San Juan;76,03
7792799000905;Agua Mineral sin Gas Nestlé Pureza Vital 1.5 Lt;San Juan;63,98
7613287376947;Alimento para Gatitos Cat Chow 500 Gr;San Juan;215,23
7613037043693;y;San Juan;88,04
7613287171610;Café Dolca Suave Sobrecito 8G;San Juan;57,28
7613287290380;Café Instantáneo Tradición;San Juan;350,60
7891000288801;Cereales NESFIT Cereal Trad Sin Azucar 24x220g XW;San Juan;390,17
7613287149145;Cacao NESCAO PTST PlvChoc s/TACC 12x300g;San Juan;118,07
7792931000022;Agua Mineralizada sin Gas Glaciar 1,5 Lt;San Juan;81,69
7792799000011;Agua Mineral sin Gas Eco de Los Andes 500 Cc;San Juan;65,36
7613287530516;Leche Infantil 3 RTD Ecosorbete;San Juan;71,55
7613287427601;NESTUMMcer s/Azr GlobalPack 10x125gAR;San Juan;223,00
7613287377210;Alimento para Gatos Adultos Sabor Pescado Cat Chow 500 Gr;San Juan;251,42
8445290055866;Alimento para gatos GATI Salmon con Pollo 10x500g AR;San Juan;216,36
8445290094773;Alimento para perros DOGUI Adultos Todos los Tamaños 8x1kgAR;San Juan;245,00
8445290266460;Almento para perros DOG CHOW Adulto M/G SinCol 8x1kg AR;San Juan;466,00
7613287239822;Café NESCAFE DOLCA Cappuccino 96x12.5g AR;San Juan;55,00
7613287867841;Leche en polvo NIDO FortiGrow Prebioticos Sfpk12x400gAR;San Juan;468,00
7613287763464;Leche en polvo SVELTY Figura lata 12x370g;San Juan;498,60
7891000345399;Caldo Verdura Maggi 12 un;San Juan;70,48
7891000345344;Caldo Gallina Maggi 12 un;San Juan;70,48
8445290060952;Puré de Papas Chef 100 Gr;San Juan;115,00
7790790120257;Conserva de Arveja Secas Remojadas Inca 350 gr;San Juan;47,49
7790790124293;Lentejas Secas Remojadas en Lata Inca 350 gr;San Juan;76,58
7798111060909;Postrecito Chocolate Yatasto 100 gr;San Juan;41,10
7798111060916;Postrecito Vainilla Yatasto 100 gr;San Juan;41,10
7798111060978;Postrecito Dulce de Leche Yatasto 100 gr;San Juan;41,10
7798111060169;Yogur Bebible Descremado Frutilla Yatasto 1 lt;San Juan;106,68
7798111060190;Yogur Bebible Descremado Vainilla Yatasto 1 lt;San Juan;106,68
7790957000545;Alfajor Chocolate Jorgito 6 un;San Juan;173,34
7794906000273;Snacks Sabor Queso Sin Tacc Kapac 100 gr;San Juan;101,71
7794906000280;Snacks Sabor Pizza Sin Tacc Kapac 100 gr;San Juan;101,71
7794906000297;Snacks Sabor Jamón Ahumado Sin Tacc Kapac 100 gr;San Juan;101,71
7794906000242;Almidón de Maíz s/tacc Kapac 500 gr;San Juan;146,72
7791620002453;Ketchup Dánica 220 gr;San Juan;57,49
7791620001074;Margarina Con Vitamina A y D Delicia 500 gr;San Juan;234,10
7791620009810;Margarina Clásica Dánica 500 gr;San Juan;234,41
7791620001029;Margarina Clásica Delicia 200 gr;San Juan;107,50
7791620009827;Margarina Clásica Dánica Dorada 200 gr;San Juan;103,39
7794450002037;Vino Tinto Bonarda Syrah Varietales Europeos Valderrobles 700 cc;San Juan;166,50
7796953303123;Paté de Foie Clásico Bocatti 90 gr;San Juan;133,65
7791519200021;Preservativo Anatomico Prime 3 Un;San Juan;248,00
7791519200090;Preservativos Tachas Prime 3 Un;San Juan;248,00
7790064004023;Pañales Descartables P Estrella 30 un;San Juan;725,00
7790064004689;Quitaesmalte Hipoalargénico Botella Estrella 50 ml;San Juan;119,90
7790064104518;Jabón de Tocador Para Bebés Duerme Feliz Estrella Baby 75 gr;San Juan;112,20
7790064000247;Algodón Premium Estrella 150 gr;San Juan;319,95
7792280005662;Bizcochos Común Cachamai 180 gr;San Juan;63,86
7792280005679;Bizcochos Con Romero Cachamai 180 gr;San Juan;63,86
7792280005709;Yerba Mate Amarilla Cachamate 1 kg;San Juan;443,10
7798013100697;Salame Tandilero Tipo Fuet en Pieza Cagnoli 150 gr;San Juan;356,55
7798013106828;Salame Tandilero Tipo Milán Feteado Cagnoli 150 gr;San Juan;253,58
7891136052000;Aperitivo Bitter Campari 750 ml;San Juan;587,49
7798131200828;Aperitivo Americano Cinzano 950 ml;San Juan;413,10
7791200000510;Ginebra Bicentenario Bols 1 lt;San Juan;406,47
7791200000268;Licor Dulce de Leche Premium Bols 700 cc;San Juan;373,76
8480017134332;Algodón Hidrofilo Bonté 300 gr;San Juan;248,40
8480017134356;Hisopos Bonté 125 un;San Juan;125,99
7790522002844;Ñoquis Mendía 1 kg;San Juan;234,12
7790522117876;Ravioles Ricota Sumasa 500 gr;San Juan;117,08
7790522117890;Ravioles Pollo y Verdura Sumasa 500 gr;San Juan;117,08
7790522000031;Tapas de Pasteles Mendía 24 un;San Juan;86,93
7790522001694;Tapas de Tarta Pascualina Mediana Mendía 230 gr;San Juan;63,13
7790522118088;Tapas de Empandas Horno/Freir 300 gr;San Juan;102,34
7790522012188;Tapa de Tarta Pascualina Light 400 gr;San Juan;124,49
7793147001704;Cerveza Rubia Sol en Lata 473 Cc;San Juan;184,52
7793147570927;Cerveza En Lata Warsteiner 473 cc;San Juan;126,39
7793147570828;Cerveza Rubia Retornable Isenbeck 1 lt;San Juan;127,02
7793147570989;Cerveza Rubia Warsteiner 1 lt;San Juan;194,44
7793147001179;Cerveza Rubia Palermo 1 lt;San Juan;140,95
7790168002505;Vino Colon Syrah 750cc NR 1x6;San Juan;242,65
EAN;Descripción;Provincia;Precio
7794903231540;Alfajor Dulce De Leche. Caja X 6 Chammas 240gr;San Juan;353,88
7794903232165;Alfajor Chocolate Sin Tacc Yüka 50gr;San Juan;58,99
7794903232424;Alfajor Fruta Sol Serrano 40gr;San Juan;22,15
7794903232479;Caja De Alfajores Chocolate X 6 Sin Tacc Yüka 300gr;San Juan;322,70
7794903232417;SOL SERRANO ALFAJOR DULCE DE LECHE 40GR;San Juan;30,57
7794903232110;Caja de Conitos Sol Serrano x 6 unidades (3N y 3B) 228gr;San Juan;359,00
7794903232509;Caja de Alfajores Surtidos x 6 unidades 300gr;San Juan;350,00
7790606000315;Tapas de Tarta Hojaldre Doña Noly 2 un;San Juan;96,47
7791113003356;Mermelada Durazno Emeth 420 gr;San Juan;81,25
7791113003783;Mermelada Frutilla Emeth 420 gr;San Juan;92,47
7790616000503;Queso Port Salut Port Salut Light Vacalín 400 gr;San Juan;384,55
7790616000442;Queso Cremoso Cremoso Vacalín 400 gr;San Juan;331,38
